what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1505341252929
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1505341253010
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1505341255159
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1505341265337
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1505341267368
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1505341298609
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1505341303837
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1505341359872
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1505341366396
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1505341391881
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1505341396124
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1505341451639
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1505341454568
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1505341462492
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1505341462631
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1505341462700
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1505341462810
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1505341462908
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1505341463020
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1505341463125
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1505341463228
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1505341463341
