what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195053124
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195055402
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195056805
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195069738
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1501195072548
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195079382
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195092076
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1501195092556
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1501195092875
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195094550
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195095604
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195097093
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195102128
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195105061
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195106634
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195107269
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195116387
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1501195118018
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195121571
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195127323
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1501195127774
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1501195128062
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195129256
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195130929
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195132190
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195136182
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1501195137846
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1501195142364
