what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.json.npm.ui,1.0.0.v201605201503,"org.eclipse.wst.json.npm.ui",1492733959225
stopped,bundle,org.eclipse.wst.json.ui,1.0.1.v201612232230,"org.eclipse.wst.json.ui",1492733959225
stopped,bundle,org.eclipse.wst.sse.ui,1.3.500.v201605120129,"org.eclipse.wst.sse.ui",1492733959225
stopped,bundle,org.eclipse.search,3.11.1.v20161113-1700,"org.eclipse.search",1492733959226
stopped,bundle,org.eclipse.ui.ide.application,1.1.101.v20160829-0827,"org.eclipse.ui.ide.application",1492733959226
stopped,bundle,org.eclipse.ui.navigator.resources,3.5.101.v20161006-0640,"org.eclipse.ui.navigator.resources",1492733959226
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.8.0.v20160518-1817,"org.eclipse.ltk.ui.refactoring",1492733959226
stopped,bundle,org.eclipse.mylyn.debug.ui,3.21.0.v20160701-1337,"org.eclipse.mylyn.debug.ui",1492733959227
stopped,bundle,org.eclipse.mylyn.ide.ui,3.21.0.v20160701-1337,"org.eclipse.mylyn.ide.ui",1492733959228
stopped,bundle,org.eclipse.mylyn.resources.ui,3.21.0.v20160701-1337,"org.eclipse.mylyn.resources.ui",1492733959228
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1492733959229
stopped,bundle,org.eclipse.team.ui,3.8.0.v20160518-1906,"org.eclipse.team.ui",1492733959229
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.ui,0.6.200.v201701261810,"org.eclipse.wst.jsdt.chromium.debug.ui",1492733959229
stopped,bundle,org.eclipse.compare,3.7.1.v20170103-1805,"org.eclipse.compare",1492733959229
stopped,bundle,org.eclipse.cft.server.standalone.core,1.0.4.v201703012110,"org.eclipse.cft.server.standalone.core",1492733959232
stopped,bundle,org.eclipse.cft.server.core,1.2.1.v201703012110,"org.eclipse.cft.server.core",1492733959251
stopped,bundle,org.eclipse.emf.importer.ecore,2.8.0.v20160526-0356,"org.eclipse.emf.importer.ecore",1492733959252
stopped,bundle,org.eclipse.emf.importer.java,2.7.0.v20160526-0356,"org.eclipse.emf.importer.java",1492733959252
stopped,bundle,org.eclipse.emf.importer.rose,2.8.0.v20160526-0356,"org.eclipse.emf.importer.rose",1492733959253
stopped,bundle,org.eclipse.emf.ant,2.8.0.v20160526-0356,"org.eclipse.emf.ant",1492733959254
stopped,bundle,org.eclipse.emf.exporter,2.7.0.v20160526-0356,"org.eclipse.emf.exporter",1492733959254
stopped,bundle,org.eclipse.emf.importer,2.9.0.v20160526-0356,"org.eclipse.emf.importer",1492733959255
