what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.300.v20160504-1450,"org.eclipse.equinox.p2.garbagecollector",1524787074925
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1524787075373
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787075399
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.copy",1524787145464
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.copy",1524787156426
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787184432
started,bundle,org.eclipse.mylyn.java.ui,3.21.0.v20160701-1337,"org.eclipse.mylyn.java.ui",1524787227260
started,bundle,org.eclipse.pde.api.tools,1.1.2.v20161115-0549,"org.eclipse.pde.api.tools",1524787227411
started,bundle,org.eclipse.pde.api.tools.ui,1.1.0.v20160519-0701,"org.eclipse.pde.api.tools.ui",1524787227421
started,bundle,org.eclipse.recommenders.injection,2.4.5.v20161130-1427,"org.eclipse.recommenders.injection",1524787227431
started,bundle,org.eclipse.recommenders.apidocs.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.apidocs.rcp",1524787227469
started,bundle,org.eclipse.recommenders.chain.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.chain.rcp",1524787227477
started,bundle,org.eclipse.recommenders.completion.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.completion.rcp",1524787227483
started,bundle,org.eclipse.recommenders.coordinates.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.coordinates.rcp",1524787227811
started,bundle,org.eclipse.recommenders.coordinates,2.4.5.v20161130-1427,"org.eclipse.recommenders.coordinates",1524787227813
started,bundle,org.eclipse.recommenders.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.rcp",1524787228303
started,bundle,org.eclipse.recommenders.models,2.4.5.v20161130-1427,"org.eclipse.recommenders.models",1524787229725
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.401.v201504291921,"org.eclipse.jst.ws.jaxws.ui",1524787231566
started,bundle,org.eclipse.recommenders.utils.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.utils.rcp",1524787233373
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787238040
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787240490
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524787243772
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787257596
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787294650
started,bundle,org.eclipse.debug.ui,3.11.202.v20161114-0338,"org.eclipse.debug.ui",1524787297308
started,bundle,org.eclipse.wst.jsdt.js.bower,1.0.0.v201605192332,"org.eclipse.wst.jsdt.js.bower",1524787297688
started,bundle,org.eclipse.wst.jsdt.js.node,1.0.0.v201608102114,"org.eclipse.wst.jsdt.js.node",1524787297737
started,bundle,org.eclipse.wst.jsdt.js.npm,1.0.0.v201607180823,"org.eclipse.wst.jsdt.js.npm",1524787297746
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.601.v201602241911,"org.eclipse.wst.jsdt.manipulation",1524787297835
started,bundle,org.eclipse.wst.jsdt.ui,2.0.0.v201608301904,"org.eclipse.wst.jsdt.ui",1524787297842
started,bundle,org.eclipse.wst.server.ui,1.5.306.v201609011808,"org.eclipse.wst.server.ui",1524787297980
started,bundle,org.eclipse.jdt.debug,3.10.1.v20160811-0441,"org.eclipse.jdt.debug",1524787298092
started,bundle,org.eclipse.jdt.debug.ui,3.7.201.v20160811-0450,"org.eclipse.jdt.debug.ui",1524787298212
started,bundle,org.eclipse.wst.jsdt.chromium.debug.ui,0.6.0.v201608251013,"org.eclipse.wst.jsdt.chromium.debug.ui",1524787298475
started,bundle,org.eclipse.wst.jsdt.chromium.debug.core,0.5.0.v201608251013,"org.eclipse.wst.jsdt.chromium.debug.core",1524787298490
started,bundle,org.eclipse.m2e.launching,1.7.0.20160603-1933,"org.eclipse.m2e.launching",1524787298803
started,bundle,org.eclipse.cft.server.ui,1.0.107.v201611302157,"org.eclipse.cft.server.ui",1524787299011
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787353566
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787355391
started,bundle,org.eclipse.wst.common.frameworks,1.2.200.v201304241450,"org.eclipse.wst.common.frameworks",1524787356195
started,bundle,org.eclipse.wst.common.emf,1.2.400.v201505132009,"org.eclipse.wst.common.emf",1524787356221
started,bundle,org.eclipse.jem.util,2.1.200.v201404021757,"org.eclipse.jem.util",1524787356241
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107081800,"org.eclipse.wst.common.emfworkbench.integration",1524787356254
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908251833,"org.eclipse.wst.common.core",1524787356337
started,bundle,org.eclipse.wst.common.modulecore,1.2.401.v201408132036,"org.eclipse.wst.common.modulecore",1524787356346
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.500.v201508121553,"org.eclipse.jst.common.project.facet.core",1524787356463
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.600.v201505131719,"org.eclipse.jst.ws.jaxrs.core",1524787356495
started,bundle,org.eclipse.cft.server.standalone.core,1.0.4.v201611302157,"org.eclipse.cft.server.standalone.core",1524787356592
started,bundle,org.eclipse.cft.server.core,1.2.0.v201611302157,"org.eclipse.cft.server.core",1524787358324
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524787378383
activated,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524787385780
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524787407142
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524787411598
activated,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524787414145
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524787422189
activated,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524787504381
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.302.v201304240928,"org.eclipse.wst.xsl.debug.ui",1524787509571
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524787512558
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524787513487
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524787520580
activated,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524787530052
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787641064
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787693628
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787699867
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787751367
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524787753931
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524787810580
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787815414
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787852827
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787855816
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.findReplace",1524787855914
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787869589
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787878932
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787945974
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787947070
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524787951950
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524787954509
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524788139272
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524788171698
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524788297588
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1524788299772
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524788301002
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524788392672
activated,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524788412242
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524788423049
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524788450829
activated,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524788453176
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524788504146
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524788610094
started,bundle,org.eclipse.mylyn.java.tasks,3.21.0.v20160701-1337,"org.eclipse.mylyn.java.tasks",1524788649863
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.copy",1524788649891
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1524788652244
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524788658058
activated,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524788658926
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524788740768
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524788744591
activated,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524788750036
closed,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524788769624
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524788769857
activated,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524788770771
closed,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524788770827
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524788847498
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524788849550
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1524788852230
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524788890955
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524788901945
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524788903877
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789097077
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789100213
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789114125
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789116039
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789147635
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789151279
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789166331
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789167512
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789400068
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789402146
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789434723
started,bundle,org.eclipse.mylyn.context.ui,3.21.0.v20160701-1337,"org.eclipse.mylyn.context.ui",1524789442442
started,bundle,org.eclipse.jpt.common.utility,2.4.0.v201603181811,"org.eclipse.jpt.common.utility",1524789442557
started,bundle,org.eclipse.jpt.common.core,1.5.0.v201603181811,"org.eclipse.jpt.common.core",1524789442560
started,bundle,org.eclipse.jpt.jaxb.core,1.4.100.v201603180253,"org.eclipse.jpt.jaxb.core",1524789442563
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789444556
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789444981
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789453129
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789461606
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789464027
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789472688
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1524789475767
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789488115
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789496996
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1524789498524
started,bundle,org.eclipse.jpt.jpa.core,3.5.0.v201603181811,"org.eclipse.jpt.jpa.core",1524789498991
started,bundle,org.eclipse.jpt.jpa.db,2.2.200.v201603180253,"org.eclipse.jpt.jpa.db",1524789499117
started,bundle,org.eclipse.datatools.connectivity,1.13.0.201603142002,"org.eclipse.datatools.connectivity",1524789499126
started,bundle,org.eclipse.cft.server.standalone.ui,1.0.4.v201611302157,"org.eclipse.cft.server.standalone.ui",1524789499497
started,bundle,org.eclipse.tm.terminal.connector.local,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.local",1524789499895
started,bundle,org.eclipse.tm.terminal.control,4.2.0.201609191434,"org.eclipse.tm.terminal.control",1524789499903
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789500739
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789502965
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789508675
started,bundle,org.eclipse.jst.j2ee.core,1.3.200.v201505041449,"org.eclipse.jst.j2ee.core",1524789516023
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789516265
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789516712
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789517029
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789519631
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524789520600
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789521668
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789522738
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789527976
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789546194
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789546333
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789546626
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789548813
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789549195
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789549412
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789553140
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524789554429
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789556101
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789562475
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1524789564944
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789567484
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789575810
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1524789577410
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789590287
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789603962
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1524789604963
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524789618407
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789621735
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789632009
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1524789633040
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524789680106
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789682365
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789694518
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1524789697841
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524789734112
activated,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524789735142
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789739212
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789740718
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789771512
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1524789772787
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524789789714
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789813744
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789843950
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1524789845730
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789849244
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789849557
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789860075
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789861349
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789865365
closed,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789879509
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789880731
closed,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789880764
closed,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789882046
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1524789882718
closed,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789882791
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789886441
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789899329
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789901330
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789901736
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1524789908845
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1524789921736
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1524789937039
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789937381
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524789937603
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789940841
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789960294
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524789976050
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524790163811
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524790177246
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524790180182
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524790180347
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524790185748
closed,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1524790186484
closed,view,org.eclipse.ui.ide,3.12.2.v20161115-1450,"org.eclipse.ui.views.ProblemView",1524790186685
closed,view,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console.ConsoleView",1524790186706
closed,view,org.eclipse.mylyn.tasks.ui,3.21.0.v20160913-2131,"org.eclipse.mylyn.tasks.ui.views.tasks",1524790186975
closed,view,org.eclipse.ui.views,,"org.eclipse.ui.views.ContentOutline",1524790187083
closed,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524790187186
closed,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1524790187256
closed,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1524790187674
stopped,bundle,org.eclipse.m2e.logback.configuration,1.7.0.20160603-1933,"org.eclipse.m2e.logback.configuration",1524790191560
